row ID,row m/z,row retention time,G95984_repeat_RG10_01_31635.mzXML Peak area,G95983_RA9_01_31462.mzXML Peak area,G95982_repeat_RB8_01_31543.mzXML Peak area,G95952_BA6_01_31659.mzXML Peak area,G96383_RA9_01_31737.mzXML Peak area,G96108_RC5_01_31487.mzXML Peak area,G96130_RE9_01_31521.mzXML Peak area,G95953_BB6_01_31682.mzXML Peak area,G96194_RD5_01_31500.mzXML Peak area,G96107_repeat_RD4_01_31616.mzXML Peak area,G96384_RB6_01_31763.mzXML Peak area,G96385_RB3_01_31754.mzXML Peak area,G96195_RG6_01_31579.mzXML Peak area,G96109_repeat_RB11_01_31549.mzXML Peak area,G96196_RC6_01_31488.mzXML Peak area,G96176_repeat_RE2_01_31625.mzXML Peak area,G95954_RF12_01_31571.mzXML Peak area,G96128_repeat2_BB7_01_31703.mzXML Peak area,G96177_repeat_RG12_01_31637.mzXML Peak area,G96129_RF11_01_31570.mzXML Peak area,G96178_repeat2_RH10_01_31679.mzXML Peak area,
2155,964.266614513476,5.422287254901961,19625.974500000048,0,40321.45050000001,91730.34249999993,0,106983.65450000014,63026.151999999885,83312.25050000001,63352.422000000144,17596.35949999999,0,0,18821.983000000015,67694.43900000004,30875.38800000003,4433.724500000039,123414.55300000015,36163.25650000002,7993.384499999989,74529.08699999998,21542.90300000001,
2156,473.92478754053667,3.418913888888889,821.3880000000014,1021.2134999999964,1368.4799999999984,168.61099999999857,0,20604.29649999986,14246.419499999918,519.5580000000014,17566.187999999987,29198.702500000003,0,0,23041.211499999987,19687.54400000009,17527.372500000118,37881.57949999991,629.7834999999984,30109.284500000125,29206.55800000007,41773.81849999994,40337.81500000007,
2159,760.5837933560987,10.341845454545455,0,0,202.9879999999983,0,555.4440000000122,278811.9499999996,0,0,160652.13099999982,0,2070.9030000000034,564707.0745000016,1083.787999999994,2347.577999999984,7530.311999999973,0,0,209.29599999999726,653.9820000000109,0,0,
2164,892.0005964966857,4.76783015873016,6089.815500000051,2903.6849999999927,6734.894500000016,4115.749999999984,2075.402000000014,34536.35200000016,39406.106000000065,7589.153500000008,46174.93549999988,61918.9469999999,1748.7069999999887,1299.4940000000074,27275.54049999991,45635.577499999694,23290.213499999976,47787.659500000394,4419.018000000033,38327.10900000016,51183.01899999967,43813.02100000014,79439.28050000011,
2165,822.3892932400712,4.4173629629629625,1808.262000000006,789.7165000000022,308.0700000000038,908.797999999998,0,19662.06199999989,31465.769999999884,604.5800000000025,15741.803499999876,28378.053500000144,0,0,23397.657499999805,15152.606999999995,52224.523500000454,69825.7584999989,1084.479999999989,35254.19599999993,30313.124499999907,58267.414500000334,22361.221500000167,
2171,477.79023062489017,3.7429962962962966,388.56149999999747,778.7259999999983,1743.9994999999928,13762.175000000005,0,19906.293999999943,70147.68399999994,15622.547000000071,631890.9204999967,25025.246500000012,0,0,381336.2520000019,17675.663999999902,489083.364000001,476435.411499998,16355.196500000002,63760.569999999716,411716.1279999992,80833.14000000013,590952.922000001,
2173,349.20013778255935,3.1822564814814815,1897.6015000000011,1424.5100000000075,3168.806000000004,1109.1120000000028,0,41506.55199999991,78915.44949999983,1036.1159999999982,228579.58849999966,44708.9129999999,0,0,163383.5560000001,29593.29350000005,175686.94550000003,237836.61050000004,2261.571000000004,48564.3660000001,258176.71450000003,114327.52849999996,180484.6705000006,
2177,1052.1100963962226,5.4263055555555555,23674.812500000015,63709.779000000024,49914.73299999999,96461.59749999996,0,89532.21150000016,58674.43199999988,103596.39550000016,59037.289500000064,8544.436000000023,0,0,18533.872500000012,64614.624000000054,32721.480000000047,5439.386000000048,125876.37500000013,46818.91049999999,7214.213500000009,67859.2259999999,25461.496500000052,
2178,822.3893830973847,4.4173629629629625,1808.262000000006,789.7165000000022,308.0700000000038,908.797999999998,0,19662.06199999989,31465.769999999884,604.5800000000025,15741.803499999876,28378.053500000144,0,0,18194.97999999985,15152.606999999995,52224.523500000454,69825.7584999989,1084.479999999989,35254.19599999993,30313.124499999907,57371.034000000334,27465.202500000025,
2181,1083.312244179808,5.0230796296296285,3365.3899999999617,2215.156499999991,4000.1055000000088,1171.1699999999757,0,18329.32000000002,23647.260499999902,2947.091500000005,36991.889999999934,25482.485999999895,0,0,16819.16699999993,17615.319499999947,25267.6455000002,51392.95699999985,2394.8115000000344,20340.3065,18949.97999999992,29546.94450000018,43171.05600000021,
2182,875.2711922130062,0.27938412698412696,19415.602999999992,22091.964000000007,19070.4675,20694.994000000006,74286.03649999999,30593.15150000001,49165.70350000001,160046.60649999997,90303.27999999998,86137.032,70676.85950000002,25198.069999999978,62192.877,28364.455499999982,62886.72500000001,54255.75599999998,90423.0505,34153.2785,26244.151999999987,44081.87599999998,171058.19350000002,
2189,548.2953683627766,3.608557407407407,1532.601500000002,1864.318999999998,1537.8500000000024,290.4070000000006,0,20903.21899999982,53201.52000000041,348.6139999999989,36900.77000000022,98353.76450000025,0,0,62856.69600000025,50788.525500000236,88291.22100000034,127959.26399999997,1516.7290000000003,93944.06349999999,107549.78900000031,71049.89749999977,93172.76849999998,
2192,787.6685730236919,13.186348039215687,0,0,18670.516500000027,191.4705000000027,1681.1175000000046,37069.28149999974,847.9594999999888,0,0,6033.35750000003,5786.528500000103,1514.422499999973,637.1504999999978,709.4014999999996,17453.684500000156,1169.939999999999,2374.8560000000275,4937.886499999977,179.57499999999965,6157.365500000019,183.17599999999885,
2194,466.51362248695864,3.6085205882352938,25182.55550000003,0,25354.340500000024,9642.52,0,59997.40549999995,48573.0835,12866.392499999953,11167.288999999975,79964.52699999991,0,0,18210.959500000037,54860.621999999996,37818.68600000002,22727.915500000094,9594.093000000004,73383.91650000002,27267.172999999915,12673.752499999991,34260.95100000002,
2195,415.57311595569956,2.7572772727272725,0,0,0,0,0,98627.86849999998,113650.71649999991,0,53514.64849999997,101879.66399999996,0,0,111139.8085,88541.779,137229.01500000004,245700.66350000008,0,125263.43500000006,0,206130.94950000002,228658.1195000001,
2197,1083.5719797392346,5.032265833333333,5686.032999999967,3759.988499999992,3265.8995000000155,4172.0724999999675,341.6104999999965,16838.388000000017,20554.797999999915,2385.5605000000037,35820.46800000004,20766.932999999874,261.5200000000016,0,13465.468500000045,14303.427499999914,24524.96050000018,42224.3579999999,1881.9750000000263,21253.140499999998,17463.442499999925,27337.74450000016,31679.739000000154,
2199,799.444681745587,3.771426041666666,840.125499999999,226.31999999999897,469.65350000000046,0,0,17129.385000000053,41698.07850000009,0,27248.380499999945,32838.62200000002,0,0,45153.08199999969,18641.29949999992,50420.831999999995,104364.39650000012,178.9234999999988,53200.848499999884,90739.25200000008,72179.8435000003,84648.13950000034,
2200,318.93453988359,3.012907291666666,7222.254499999994,5430.234999999996,0,0,0,33801.28150000004,52111.22099999987,0,30814.234999999997,46092.05399999998,80.13600000000125,0,34519.53449999992,32731.829500000007,27050.50349999995,100113.71000000018,195.27899999999988,69445.16000000002,67758.2185000001,48024.46950000016,49743.03549999997,
2205,679.8071987010815,3.6371916666666664,5291.187500000016,5305.858499999984,2745.41400000001,675.620000000003,0,24211.299000000105,24633.293999999856,7649.001999999999,32198.79900000005,32493.461000000145,0,0,35252.923,25982.52000000006,37990.61699999987,52368.68000000003,1804.55,30433.237000000034,66123.33299999987,49168.23449999987,44278.73299999983,
2207,366.87185001121,3.1146398148148147,561.2360000000012,521.4665000000001,1340.123999999998,0,204.75000000000077,16612.620000000054,26082.970999999976,545.3799999999995,19832.554499999962,23807.358000000153,0,0,17600.02350000007,17807.6104999999,21887.10799999992,47423.63600000014,551.8374999999965,23634.88249999989,27876.72749999985,33712.212499999725,36335.92049999992,
2213,640.3336520724828,4.28721052631579,27460.975000000002,25339.89999999981,22255.594499999817,922.6860000000024,0,17322.591000000106,50148.750500000126,1083.9914999999976,25647.237999999757,88584.20549999905,0,206.43850000000054,34895.09850000008,49568.2329999995,44109.12099999961,75380.8170000009,2243.9165000000085,46250.7175000001,76024.381,35562.77999999991,50688.66600000013,
2215,691.344041773032,4.146589473684211,3314.8405000000002,1893.420000000007,3761.4610000000184,834.0845000000011,0,37674.71600000009,89189.4515,576.2179999999953,89764.60099999978,97973.17099999981,343.8750000000006,0,140020.59099999914,67829.6150000001,155831.89149999927,206140.7265000006,1530.2660000000028,115397.23049999999,246251.2909999987,138184.65249999915,214998.15949999954,
2219,1300.428317882012,5.279873148148149,7631.294499999995,5398.759000000022,5201.345000000018,953.60699999999,0,32610.95449999983,40713.57300000018,2103.935499999998,46732.700999999965,53469.30099999965,0,0,26758.311000000085,25309.615499999956,32917.52749999997,61856.52399999999,779.4929999999978,25124.46549999993,60575.75300000022,38993.034000000036,78414.21549999995,
2220,281.07081399380814,0.36504682539682537,12158.179000000002,19497.600000000002,11591.107,1753.7875000000008,1855.6125000000006,63856.4055,116330.53699999998,12649.817499999997,97627.90249999994,91191.10200000001,3556.3055,2295.1755000000003,100210.12749999999,64481.345499999996,99673.48000000001,136143.25800000003,6857.849000000001,86408.77299999999,29855.44400000001,102945.29299999999,146656.75950000001,
2221,636.9803030612422,4.062303921568627,1146.7790000000105,1272.744000000006,425.8549999999967,0,0,24463.837000000105,15884.784000000014,411.2260000000004,16133.10299999988,48892.1205000001,0,0,45163.384000000406,16618.132000000103,48855.99649999986,41618.63049999962,555.2385000000006,61935.64950000036,93177.60700000072,67508.02000000034,85298.30400000005,
2230,640.3319206856048,4.28721052631579,27460.975000000002,25339.89999999981,22010.03849999982,922.6860000000024,0,17322.591000000106,50148.750500000126,1083.9914999999976,25647.237999999757,84646.66399999961,0,206.43850000000054,40356.314500000146,60972.004999999386,44109.12099999961,71487.04000000062,2160.6845000000094,56636.12150000012,76024.381,35562.77999999991,65394.19100000008,
2231,1197.3608503645346,5.0700712962962955,3317.7179999999944,3325.9425000000106,5309.005999999991,1550.6300000000133,0,28438.44449999991,33238.12800000004,2219.105499999985,41540.79500000005,33608.566500000175,0,0,21349.400500000047,22222.24199999994,27756.06600000015,50858.610000000044,1626.1229999999969,26973.628500000057,41344.4065000001,40795.921500000135,52104.55900000011,
2236,311.9319821781582,2.8331083333333336,0,1291.200000000001,0,0,0,83649.27349999998,96034.07649999995,207.7084999999987,0,0,0,0,0,76987.17200000002,33061.57500000011,0,0,104398.9750000001,3026.8730000000073,0,0,
2244,1083.5758427124022,5.026834166666665,5686.032999999967,4009.2559999999835,4689.208500000013,4172.0724999999675,341.6104999999965,16838.388000000017,20554.797999999915,2385.5605000000037,33216.125499999944,20766.932999999874,261.5200000000016,0,13465.468500000045,11151.41099999994,19580.435000000147,38928.965999999986,6830.488499999998,18069.19850000002,17463.442499999925,26526.640500000154,31679.739000000154,
2249,492.7537124775074,3.308815740740741,19918.07750000003,12244.877500000028,18642.080499999887,13426.020499999973,0,15357.747000000007,35070.85100000014,15709.554500000046,148771.8899999996,27448.095000000023,0,0,127161.88500000045,21013.327499999945,170209.77549999993,152663.24349999984,19103.035499999994,28069.099999999973,147102.15999999997,43076.35150000005,128920.94600000026,
2253,1197.6164945652877,5.044325925925925,7619.952999999971,6812.050999999981,7209.197499999989,2456.6944999999846,0,27612.311999999896,37555.43600000002,3008.848499999999,35161.07049999981,36822.609000000164,0,0,27116.73899999999,25280.504500000006,28765.155000000108,46335.5290000001,1819.1679999999465,28129.896000000066,39712.731000000094,41248.755000000136,55955.05400000011,
2254,1075.4830609810738,5.340775000000001,4724.1815000000115,1809.6679999999972,24442.356000000073,30990.800999999923,0,70288.7514999998,37010.33250000001,46252.19299999995,26564.563999999988,29529.95599999998,0,0,11416.295500000033,51549.48300000002,15816.164499999995,12714.226499999933,39354.587500000074,40558.14550000002,25294.05549999998,53541.11900000003,32330.878000000026,
